ticker,name,sector,most_recent_quarter,price_from,roc,earnings_yield,book_market_ratio,roc_rank,earnings_yield_rank,magic_rank
PAA,"Plains All American Pipeline, L.P.",Energy,2022-12-31,2023-03-18,0.11680235912558497,0.09247381856886751,0.9375210792580101,848,256,1104
SWAV,"Shockwave Medical, Inc.",Healthcare,2022-12-31,2023-03-18,0.7085472108827826,0.017146021995301648,0.0700158777413913,203,903,1106
LLY,Eli Lilly and Company,Healthcare,2022-12-31,2023-03-18,0.6129616748675408,0.021775882519680358,0.03594082265022176,244,865,1109
NS,NuStar Energy L.P.,Energy,2022-12-31,2023-03-18,0.12745089421747183,0.0868165749009313,0.08597521200260927,826,284,1110
PCTY,Paylocity Holding Corporation,Technology,2022-12-31,2023-03-18,0.7983196209986302,0.00913874781821622,0.06732590992188799,168,944,1112
DVA,DaVita Inc.,Healthcare,2022-12-31,2023-03-18,0.19566108401188193,0.06806981424697847,0.10263123615995831,706,407,1113
YETI,"YETI Holdings, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.4134172209486017,0.03738301097291257,0.1582077922077922,384,731,1115
IART,Integra LifeSciences Holdings Corporation,Healthcare,2022-12-31,2023-03-18,0.29398415202629574,0.048182145620549365,0.4036302395209581,522,593,1115
AA,Alcoa Corporation,Basic Materials,2022-12-31,2023-03-18,0.11237630473092043,0.09213569438854509,0.7326436781609196,855,260,1115
VECO,Veeco Instruments Inc.,Technology,2022-12-31,2023-03-18,0.23509031952270967,0.05868815436752146,0.535423647678315,626,490,1116
HEI-A,HEICO Corporation,Industrials,2023-01-31,2023-03-18,0.5291207987968383,0.0249516526352027,0.15193004083519535,278,839,1117
HEI,HEICO Corporation,Industrials,2023-01-31,2023-03-18,0.5291207987968383,0.02495163815786085,0.12071625344352618,278,840,1118
ESE,ESCO Technologies Inc.,Technology,2022-12-31,2023-03-18,0.28500589508465146,0.04932689225277557,0.4730804492321797,539,579,1118
COTY,Coty Inc.,Consumer Defensive,2022-12-31,2023-03-18,0.4446529080675422,0.03327201232159698,0.3810487580496781,351,769,1120
ALG,Alamo Group Inc.,Industrials,2022-12-31,2023-03-18,0.2129615305280528,0.06321846965187054,0.3832784802817714,668,452,1120
ECVT,Ecovyst Inc.,Basic Materials,2022-12-31,2023-03-18,0.20051687442991792,0.0658027303309882,0.5799599198396793,696,424,1120
NABL,"N-able, Inc.",Technology,2022-12-31,2023-03-18,0.6283167786604104,0.01982200417090656,0.2941176470588235,239,883,1122
ZM,"Zoom Video Communications, Inc.",Technology,2023-01-31,2023-03-18,0.6884075654176379,0.015151960665525176,0.30530423471599943,211,912,1123
GPK,Graphic Packaging Holding Company,Consumer Cyclical,2022-12-31,2023-03-18,0.1715842886675437,0.07304910530799986,0.30017160017160016,748,375,1123
BMI,"Badger Meter, Inc.",Technology,2022-12-31,2023-03-18,0.5038148083925784,0.027108511433044942,0.13192697414395527,302,823,1125
WRK,WestRock Company,Consumer Cyclical,2022-12-31,2023-03-18,0.10162578477570719,0.09229587833978684,1.6735869966752863,867,259,1126
SCL,Stepan Company,Basic Materials,2022-12-31,2023-03-18,0.1359293520418483,0.08047322552989647,0.5521478205938092,810,319,1129
NSC,Norfolk Southern Corporation,Industrials,2022-12-31,2023-03-18,0.1463296209753285,0.07692041505411147,0.27380088278567927,786,344,1130
KOS,Kosmos Energy Ltd.,Energy,2022-12-31,2023-03-18,0.11757513659261998,0.08707731098528924,0.2787096774193548,847,283,1130
MMP,"Magellan Midstream Partners, L.P.",Energy,2022-12-31,2023-03-18,0.18132663416906517,0.06875313781524046,0.15777566539923954,729,403,1132
UCTT,"Ultra Clean Holdings, Inc.",Technology,2022-12-31,2023-03-18,0.15925974195230028,0.07393216304164324,0.6340212834569494,764,368,1132
DGII,Digi International Inc.,Technology,2022-12-31,2023-03-18,0.4193167264921806,0.03392097708243252,0.4491658797607806,375,758,1133
SYK,Stryker Corporation,Healthcare,2022-12-31,2023-03-18,0.4902497985495568,0.026708720667567035,0.15987465384054803,311,824,1135
DTM,"DT Midstream, Inc.",Energy,2022-12-31,2023-03-18,0.147979918718623,0.07505753961914775,0.8923507864684336,780,355,1135
NSSC,"Napco Security Technologies, Inc.",Industrials,2022-12-31,2023-03-18,0.4876569374004297,0.027295195164089535,0.1050685748360167,314,822,1136
LHX,"L3Harris Technologies, Inc.",Industrials,2022-12-31,2023-03-18,0.4107993647432504,0.034790821762294574,0.4977055057618438,386,752,1138
SCI,Service Corporation International,Consumer Cyclical,2022-12-31,2023-03-18,0.20719769427219603,0.06307387873302321,0.16680478821362799,684,454,1138
BRKR,Bruker Corporation,Healthcare,2022-12-31,2023-03-18,0.38164551344634773,0.03778877687640808,0.10495982266555831,411,728,1139
MTX,Minerals Technologies Inc.,Basic Materials,2022-12-31,2023-03-18,0.1337600853504034,0.07940263631318946,0.870313339301701,812,329,1141
ET,Energy Transfer LP,Energy,2022-12-31,2023-03-18,0.10079160751666226,0.08834125036498243,0.7271059216013345,871,273,1144
HRI,Herc Holdings Inc.,Industrials,2022-12-31,2023-03-18,0.12377704976488155,0.08129604678935101,0.3625992438563327,833,313,1146
UNP,Union Pacific Corporation,Industrials,2022-12-31,2023-03-18,0.17533480250889982,0.06779961157741365,0.10452607757486448,742,408,1150
ALGN,"Align Technology, Inc.",Healthcare,2022-12-31,2023-03-18,0.4748738300555649,0.02656918292755248,0.1452582042571758,323,828,1151
PLXS,Plexus Corp.,Technology,2022-12-31,2023-03-18,0.13806709778448376,0.07668405594215968,0.4427933673469388,805,347,1152
HEES,"H&E Equipment Services, Inc.",Industrials,2022-12-31,2023-03-18,0.12510764790395676,0.07983199145663608,0.2676688141255071,831,323,1154
MODV,ModivCare Inc.,Healthcare,2022-12-31,2023-03-18,0.48301363140214754,0.02490037372859435,0.31202192599975087,317,841,1158
PH,Parker-Hannifin Corporation,Industrials,2022-12-31,2023-03-18,0.3496960155294949,0.03825507849769211,0.23835760199396563,441,722,1163
TA,TravelCenters of America Inc.,Consumer Cyclical,2022-12-31,2023-03-18,0.0957101463930388,0.0860417438878582,0.6850625111097943,876,287,1163
SITE,"SiteOne Landscape Supply, Inc.",Industrials,2022-12-31,2023-03-18,0.25039464782379917,0.050471360261021544,0.21817976682963522,595,569,1164
GVA,Granite Construction Incorporated,Industrials,2022-12-31,2023-03-18,0.17634167138020987,0.0657055984942102,0.5441058941058942,740,425,1165
USPH,"U.S. Physical Therapy, Inc.",Healthcare,2022-12-31,2023-03-18,0.362323120171978,0.03713769032288427,0.26120012904613404,434,732,1166
AKAM,"Akamai Technologies, Inc.",Technology,2022-12-31,2023-03-18,0.2578390351387616,0.050019796625623086,0.378508354843092,591,575,1166
DD,"DuPont de Nemours, Inc.",Basic Materials,2022-12-31,2023-03-18,0.22547652254765224,0.05545369759401476,0.8585492227979274,644,522,1166
CASY,"Casey's General Stores, Inc.",Consumer Cyclical,2023-01-31,2023-03-18,0.15591292467437837,0.06899492084447742,0.3400923675255226,767,400,1167
DT,"Dynatrace, Inc.",Technology,2022-12-31,2023-03-18,0.6782298432751326,0.008083819610272202,0.13098555211558308,220,948,1168
UHS,"Universal Health Services, Inc.",Healthcare,2022-12-31,2023-03-18,0.14038101031546762,0.07323972049544515,0.7027749832327297,795,373,1168
IAA,"IAA, Inc.",Industrials,2022-12-31,2023-03-18,0.22288277576609197,0.05569292952773783,0.10731279739544203,650,520,1170
ROG,Rogers Corporation,Technology,2022-12-31,2023-03-18,0.23407032868878955,0.05313705727533359,0.4211354993662019,628,544,1172
KMT,Kennametal Inc.,Industrials,2022-12-31,2023-03-18,0.12961022842614087,0.07549628167879648,0.6263816054860831,821,352,1173
FLO,"Flowers Foods, Inc.",Consumer Defensive,2022-12-31,2023-03-18,0.2592745295568627,0.04839728635373113,0.2562218890554723,589,589,1178
ISRG,"Intuitive Surgical, Inc.",Healthcare,2022-12-31,2023-03-18,0.511563787343086,0.019672557859300083,0.13266610597140452,295,885,1180
TRGP,Targa Resources Corp.,Energy,2022-12-31,2023-03-18,0.1401630683970257,0.07193917052112557,0.17478879502000888,797,383,1180
OKE,"ONEOK, Inc.",Energy,2022-12-31,2023-03-18,0.14004867922478012,0.07213488543604034,0.24412506303580433,799,381,1180
ELF,"e.l.f. Beauty, Inc.",Consumer Defensive,2022-12-31,2023-03-18,0.5509247175509899,0.014968540772783416,0.1,268,914,1182
CENT,Central Garden & Pet Company,Consumer Defensive,2022-12-31,2023-03-18,0.1432660789643109,0.07009837208151161,0.6287878787878788,791,392,1183
CENTA,Central Garden & Pet Company,Consumer Defensive,2022-12-31,2023-03-18,0.1432660789643109,0.07006289390051802,0.6585529854760623,791,393,1184
UNFI,"United Natural Foods, Inc.",Consumer Defensive,2023-01-31,2023-03-18,0.08721192950745595,0.08381686078802177,1.3253001715265866,889,299,1188
GT,The Goodyear Tire & Rubber Company,Consumer Cyclical,2022-12-31,2023-03-18,0.08180943214629452,0.08515807573404145,1.8604766633565044,896,292,1188
ICFI,"ICF International, Inc.",Industrials,2022-12-31,2023-03-18,0.3283595663477309,0.03802779455408249,0.42338830584707643,465,724,1189
RXO,"RXO, Inc.",Industrials,2022-12-31,2023-03-18,0.2808219178082192,0.04396204588879299,0.25808597748208806,551,641,1192
CMCSA,Comcast Corporation,Communication Services,2022-12-31,2023-03-18,0.2303068428042217,0.05209200110504983,0.5323341659728004,638,556,1194
DY,"Dycom Industries, Inc.",Industrials,2023-01-31,2023-03-18,0.17257959348334953,0.06349060925395356,0.310305063423839,746,448,1194
WFRD,Weatherford International plc,Energy,2022-12-31,2023-03-18,0.17759103641456583,0.062153881698687345,0.14537912405942505,736,461,1197
ACHC,"Acadia Healthcare Company, Inc.",Healthcare,2022-12-31,2023-03-18,0.20597351641141715,0.056299971803886226,0.45037431615318174,685,513,1198
SAH,"Sonic Automotive, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.08726788949275362,0.0821620382801523,0.4988088027458106,888,310,1198
BWXT,"BWX Technologies, Inc.",Industrials,2022-12-31,2023-03-18,0.23294825939763245,0.05013442944985536,0.1343381389252949,630,574,1204
TSCO,Tractor Supply Company,Consumer Cyclical,2022-12-31,2023-03-18,0.24051793698146212,0.04844456314929978,0.0796979865771812,617,588,1205
TNC,Tennant Company,Industrials,2022-12-31,2023-03-18,0.18504273504273505,0.05939330623776868,0.3918452289193772,722,484,1206
LEA,Lear Corporation,Consumer Cyclical,2022-12-31,2023-03-18,0.1641907951598963,0.06352815198503255,0.5897021593447506,759,447,1206
AAP,"Advance Auto Parts, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.14309725337984994,0.06708662307697737,0.3810301507537688,793,414,1207
XYL,Xylem Inc.,Industrials,2022-12-31,2023-03-18,0.4163126593033135,0.02654263921020144,0.204623667264858,379,829,1208
SKX,"Skechers U.S.A., Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.1294573103702725,0.07040470445185605,0.5173267326732673,822,391,1213
OSK,Oshkosh Corporation,Industrials,2022-12-31,2023-03-18,0.13877757624330367,0.06662092370097816,0.6185736079328756,801,415,1216
PAGP,"Plains GP Holdings, L.P.",Energy,2022-12-31,2023-03-18,0.10822743273074399,0.07479828484310014,0.6393964110929854,859,357,1216
PKI,"PerkinElmer, Inc.",Healthcare,2022-12-31,2023-03-18,0.3068378719403174,0.03860606715966675,0.4769500652741514,500,717,1217
URBN,"Urban Outfitters, Inc.",Consumer Cyclical,2023-01-31,2023-03-18,0.0952260296162394,0.07753129003344034,0.7514296754250387,878,342,1220
K,Kellogg Company,Consumer Defensive,2022-12-31,2023-03-18,0.24506408036023553,0.046146552117681934,0.17809700339820822,605,617,1222
WST,"West Pharmaceutical Services, Inc.",Healthcare,2022-12-31,2023-03-18,0.38486934139108053,0.028199437273119906,0.10989020987504547,409,814,1223
VC,Visteon Corporation,Consumer Cyclical,2022-12-31,2023-03-18,0.2759124087591241,0.04219925430086226,0.1573494609518801,554,669,1223
SSRM,SSR Mining Inc.,Basic Materials,2022-12-31,2023-03-18,0.06452733135892126,0.08271879734928893,1.2087927424982554,919,305,1224
CSGS,"CSG Systems International, Inc.",Technology,2022-12-31,2023-03-18,0.2877903509556609,0.04076847368528476,0.2284330815417393,533,692,1225
MOG-A,Moog Inc.,Industrials,2022-12-31,2023-03-18,0.14655778824983676,0.06407140250576894,0.5045292139554435,784,443,1227
ALGM,"Allegro MicroSystems, Inc.",Technology,2022-12-31,2023-03-18,0.43716264640582164,0.020479931246090335,0.1034811529933481,357,876,1233
SONO,"Sonos, Inc.",Technology,2022-12-31,2023-03-18,0.40975785990524594,0.023939011718080997,0.25678884873515745,388,848,1236
PPG,"PPG Industries, Inc.",Basic Materials,2022-12-31,2023-03-18,0.26012434884893293,0.0431359413278578,0.22893297412033636,581,655,1236
CVS,CVS Health Corporation,Healthcare,2022-12-31,2023-03-18,0.23142598169644163,0.046833176109874065,0.7345300524405002,635,606,1241
MOG-B,Moog Inc.,Industrials,2022-12-31,2023-03-17,0.14655778824983676,0.06278180560876771,0.5027329842931938,784,457,1241
EQRX,"EQRx, Inc.",Healthcare,2022-12-31,2023-03-18,-40.435973184865354,0.9672217242026572,1.4801020408163263,1240,1,1241
BCPC,Balchem Corporation,Basic Materials,2022-12-31,2023-03-18,0.3396547251244074,0.031594355594716385,0.23200826840515185,455,787,1242
CLX,The Clorox Company,Consumer Defensive,2022-12-31,2023-03-18,0.34591836734693876,0.03033679169465455,0.016884213260601338,445,798,1243
OII,"Oceaneering International, Inc.",Energy,2022-12-31,2023-03-18,0.15611204890491126,0.0605459706611348,0.3132326283987915,766,477,1243
FYBR,"Frontier Communications Parent, Inc.",Communication Services,2022-12-31,2023-03-18,0.0919511167298778,0.07467213318406798,0.9090238611713666,883,360,1243
EL,The Estée Lauder Companies Inc.,Consumer Defensive,2022-12-31,2023-03-18,0.39093959731543626,0.023636624954740768,0.07045532060027285,403,850,1253
EXPE,"Expedia Group, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.31675087446560435,0.03316984973932714,0.15943052879469063,481,773,1254
PSN,Parsons Corporation,Technology,2022-12-31,2023-03-18,0.28723751116530105,0.038429833319570526,0.4773294203961849,534,720,1254
IPGP,IPG Photonics Corporation,Technology,2022-12-31,2023-03-18,0.2037229579767421,0.051060208274899134,0.425960629244391,691,564,1255
BSX,Boston Scientific Corporation,Healthcare,2022-12-31,2023-03-18,0.41520618556701033,0.02075128656760753,0.2556830031282586,381,875,1256
AVNS,"Avanos Medical, Inc.",Healthcare,2022-12-31,2023-03-18,0.18809404702351176,0.05212348759541953,1.047281238746849,717,553,1270
DLTR,"Dollar Tree, Inc.",Consumer Defensive,2023-01-31,2023-03-18,0.15549868209668333,0.05764238721585591,0.2884433102442581,768,502,1270
RPRX,Royalty Pharma plc,Healthcare,2022-12-31,2023-03-18,0.41906764028903914,0.017378231363693188,0.36662817551963045,377,898,1275
BF-A,Brown-Forman Corporation,Consumer Defensive,2023-01-31,2023-03-18,0.3039814007555943,0.03318935733431156,0.1021091611656738,504,771,1275
BF-B,Brown-Forman Corporation,Consumer Defensive,2023-01-31,2023-03-18,0.3039814007555943,0.03318933792374512,0.10285436263379825,504,772,1276
HWM,Howmet Aerospace Inc.,Industrials,2022-12-31,2023-03-18,0.24962630792227206,0.04136564013488023,0.219433817903596,597,679,1276
TSLA,"Tesla, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.36015742323028327,0.02480843659916015,0.07843779492588686,435,842,1277
SXT,Sensient Technologies Corporation,Basic Materials,2022-12-31,2023-03-18,0.17179412401595429,0.05436785748147766,0.3391471215351813,747,531,1278
ENS,EnerSys,Industrials,2022-12-31,2023-03-18,0.15921671087663009,0.05613942665668356,0.4709177892483948,765,515,1280
ECL,Ecolab Inc.,Basic Materials,2022-12-31,2023-03-18,0.3165548986151343,0.0301031478756415,0.16453616250485184,482,799,1281
NVDA,NVIDIA Corporation,Technology,2023-01-31,2023-03-18,0.4684238270954138,0.006959848205996729,0.034837706511175896,329,953,1282
RGEN,Repligen Corporation,Healthcare,2022-12-31,2023-03-18,0.3627755784925272,0.02374703971098764,0.2020385383621196,433,849,1282
CRCT,"Cricut, Inc.",Technology,2022-12-31,2023-03-18,0.23247016817473426,0.0436386986947363,0.31740932642487046,634,648,1282
AGYS,"Agilysys, Inc.",Technology,2022-12-31,2023-03-18,0.4665911664779162,0.006931470894211143,0.05903991651447952,330,954,1284
DORM,"Dorman Products, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.16281082126189925,0.05519566831805744,0.40468464072221544,760,524,1284
AIN,Albany International Corp.,Consumer Cyclical,2022-12-31,2023-03-18,0.1903781003235341,0.049624942426255765,0.3118718381112985,712,577,1289
XPO,"XPO, Inc.",Industrials,2022-12-31,2023-03-18,0.14464482885535518,0.05780441091251261,0.27574521493567616,790,500,1290
JWN,"Nordstrom, Inc.",Consumer Cyclical,2023-01-31,2023-03-18,0.0915534554046072,0.06721994018411795,0.278743961352657,884,412,1296
GHC,Graham Holdings Company,Consumer Defensive,2022-12-31,2023-03-18,0.15207520486124002,0.05488125689763273,1.3784361572330381,774,526,1300
MWA,"Mueller Water Products, Inc.",Industrials,2022-12-31,2023-03-18,0.1784481464805643,0.050560138639114904,0.34237947122861584,735,567,1302
SEM,Select Medical Holdings Corporation,Healthcare,2022-12-31,2023-03-18,0.17296387357926413,0.051967889448807585,0.3564444444444444,745,558,1303
GLW,Corning Incorporated,Technology,2022-12-31,2023-03-18,0.1217720781113378,0.06165123537209372,0.4340036563071298,840,465,1305
MDLZ,"Mondelez International, Inc.",Consumer Defensive,2022-12-31,2023-03-18,0.29534055977997087,0.030949653609048985,0.2964156626506024,519,791,1310
MGRC,McGrath RentCorp,Industrials,2022-12-31,2023-03-18,0.12986488196924684,0.05847357268072093,0.35522629310344833,819,491,1310
PTEN,"Patterson-UTI Energy, Inc.",Energy,2022-12-31,2023-03-18,0.08527710202578087,0.06627729264122377,0.6865316901408451,892,419,1311
MDU,"MDU Resources Group, Inc.",Industrials,2022-12-31,2023-03-18,0.08279201520452262,0.06610818808285648,0.6068205304857044,895,421,1316
ESMT,"EngageSmart, Inc.",Technology,2022-12-31,2023-03-18,0.4332526653149323,0.006922834469515206,0.25713527851458884,362,955,1317
GEL,"Genesis Energy, L.P.",Energy,2022-12-31,2023-03-18,0.07138125328626538,0.06736030836146881,0.4203054806828391,911,410,1321
LMAT,"LeMaitre Vascular, Inc.",Healthcare,2022-12-31,2023-03-18,0.30841205376175196,0.026676999654908894,0.24427680547173608,495,827,1322
ATR,"AptarGroup, Inc.",Healthcare,2022-12-31,2023-03-18,0.1980112975761305,0.045730486858942355,0.2840104730949801,702,623,1325
WMB,"The Williams Companies, Inc.",Energy,2022-12-31,2023-03-18,0.1156752688846383,0.06074039447101106,0.33219081272084805,851,474,1325
YELP,Yelp Inc.,Communication Services,2022-12-31,2023-03-18,0.2691124587820232,0.03340116024685297,0.34698261166041594,563,766,1329
HLIT,Harmonic Inc.,Technology,2022-12-31,2023-03-18,0.2595745126917654,0.03573694562317154,0.2384180790960452,585,746,1331
STRA,"Strategic Education, Inc.",Consumer Defensive,2022-12-31,2023-03-18,0.2624090335210588,0.033653365596901165,0.7996221067548417,573,764,1337
KR,The Kroger Co.,Consumer Defensive,2023-01-31,2023-03-18,0.10460480262957665,0.060569526910451574,0.29897392047883714,863,476,1339
NOVT,Novanta Inc.,Technology,2022-12-31,2023-03-18,0.3404433940745622,0.018930324619812994,0.10905535702245296,454,887,1341
ARMK,Aramark,Industrials,2022-12-31,2023-03-18,0.21353632113125784,0.041381411193633554,0.3585387585387585,665,678,1343
USFD,US Foods Holding Corp.,Consumer Defensive,2022-12-31,2023-03-18,0.18604651162790697,0.04583976072264037,0.503251568739304,721,622,1343
MLM,"Martin Marietta Materials, Inc.",Basic Materials,2022-12-31,2023-03-18,0.14781751850505004,0.05062461751476385,0.3601590767311291,782,566,1348
RBC,RBC Bearings Incorporated,Industrials,2022-12-31,2023-03-18,0.26163132581330045,0.03274904686217387,0.4059117245277687,574,777,1351
JELD,"JELD-WEN Holding, Inc.",Industrials,2022-12-31,2023-03-18,0.09494020011480257,0.06080921803198065,0.7160267111853088,879,473,1352
CHX,ChampionX Corporation,Energy,2022-12-31,2023-03-18,0.19326105774912877,0.04346054306780386,0.33756425464610523,707,651,1358
KMI,"Kinder Morgan, Inc.",Energy,2022-12-31,2023-03-18,0.1035680292233684,0.05801951926366235,0.840110565110565,864,494,1358
ALRM,"Alarm.com Holdings, Inc.",Technology,2022-12-31,2023-03-18,0.29536363591414544,0.024649459246561336,0.242831361540004,518,844,1362
WM,"Waste Management, Inc.",Industrials,2022-12-31,2023-03-18,0.20430174177152421,0.04175295164100499,0.10963761018609207,687,675,1362
CODI,Compass Diversified,Industrials,2022-12-31,2023-03-18,0.16795064889299463,0.04638502881872951,0.6398779811425402,754,611,1365
AXTA,Axalta Coating Systems Ltd.,Basic Materials,2022-12-31,2023-03-18,0.19707196029776675,0.04245155933063457,0.23658886894075404,703,663,1366
STAA,STAAR Surgical Company,Healthcare,2022-12-31,2023-03-18,0.327874006317649,0.015613478678914775,0.11492661774516344,466,907,1373
DLB,"Dolby Laboratories, Inc.",Industrials,2022-12-31,2023-03-18,0.25811048984699403,0.03194896854308975,0.2948235294117647,590,783,1373
LANC,Lancaster Colony Corporation,Consumer Defensive,2022-12-31,2023-03-18,0.262554708894901,0.02943938159869273,0.16099419631592227,572,804,1376
HP,"Helmerich & Payne, Inc.",Energy,2022-12-31,2023-03-18,0.07282021765590231,0.061295629277744706,0.7658764998536728,909,467,1376
CTVA,"Corteva, Inc.",Basic Materials,2022-12-31,2023-03-18,0.21457085828343314,0.03879166721179484,0.6264970853206148,663,715,1378
INTC,Intel Corporation,Technology,2022-12-31,2023-03-18,0.09701466255003932,0.05714326592544044,0.8224085877222408,873,505,1378
ENLC,"EnLink Midstream, LLC",Energy,2022-12-31,2023-03-18,0.09658017099145043,0.05733721111805122,0.26969990319457887,875,504,1379
APD,"Air Products and Chemicals, Inc.",Basic Materials,2022-12-31,2023-03-18,0.18037166085946574,0.04354426674072394,0.2283977578801776,731,650,1381
COO,"The Cooper Companies, Inc.",Healthcare,2023-01-31,2023-03-18,0.26609173251108115,0.028198949025016667,0.43482284040995606,568,815,1383
PENN,"PENN Entertainment, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.08538604370375114,0.058023357783458455,0.8609170305676856,891,493,1384
ERII,"Energy Recovery, Inc.",Industrials,2022-12-31,2023-03-18,0.29548835493353326,0.021323369627817102,0.15708174904942968,517,870,1387
RSG,"Republic Services, Inc.",Industrials,2022-12-31,2023-03-18,0.1931067371889361,0.04130556172817541,0.23439149391876388,708,680,1388
HAE,Haemonetics Corporation,Healthcare,2022-12-31,2023-03-18,0.24196333653123137,0.031412238104737006,0.20079624069964755,613,788,1401
AJRD,"Aerojet Rocketdyne Holdings, Inc.",Industrials,2022-12-31,2023-03-18,0.2592970984879444,0.028134607469610315,0.12091350476532998,588,816,1404
AOS,A. O. Smith Corporation,Industrials,2022-12-31,2023-03-18,0.27481726008016977,0.023211897459411757,0.17656942110890486,558,854,1412
ATRI,Atrion Corporation,Healthcare,2022-12-31,2023-03-18,0.19926193703871065,0.03803858396564967,0.22409555189456346,699,723,1422
MTRN,Materion Corporation,Basic Materials,2022-12-31,2023-03-18,0.12853958140960123,0.04747419003688316,0.3699600988029641,824,598,1422
BALL,Ball Corporation,Consumer Cyclical,2022-12-31,2023-03-18,0.13309592699755174,0.046611225128368745,0.21404428904428907,814,609,1423
CVLT,"Commvault Systems, Inc.",Technology,2022-12-31,2023-03-18,0.3003108237259241,0.014957041117138026,0.10610045662100456,509,915,1424
GFS,GLOBALFOUNDRIES Inc.,Technology,2022-12-31,2023-03-18,0.14714853498474906,0.0439202068910651,0.27318687932591035,783,643,1426
AAON,"AAON, Inc.",Industrials,2022-12-31,2023-03-18,0.2501525761902899,0.02640548668991265,0.11748572707936862,596,831,1427
UAL,"United Airlines Holdings, Inc.",Industrials,2022-12-31,2023-03-18,0.06353637296304249,0.056817838657289614,0.4900789962825279,921,506,1427
CALX,"Calix, Inc.",Technology,2022-12-31,2023-03-18,0.2934204875654633,0.016312355929278634,0.20140268848626533,523,905,1428
TDC,Teradata Corporation,Technology,2022-12-31,2023-03-18,0.2740963855421687,0.020821902185304306,0.06742404227212681,560,874,1434
WDC,Western Digital Corporation,Technology,2022-12-31,2023-03-18,0.12982576016399044,0.046208861923476736,1.0826111744583808,820,616,1436
WMT,Walmart Inc.,Consumer Defensive,2023-01-31,2023-03-18,0.15213331532061317,0.04234509220584477,0.20406743185078907,773,667,1440
CHEF,"The Chefs' Warehouse, Inc.",Consumer Defensive,2022-12-31,2023-03-18,0.13139359537062012,0.045686513220231165,0.32628607277289834,817,624,1441
ASH,Ashland Inc.,Basic Materials,2022-12-31,2023-03-18,0.12687585266030013,0.04623183905984555,0.6435473684210526,827,615,1442
XRX,Xerox Holdings Corporation,Technology,2022-12-31,2023-03-18,0.12441314553990611,0.04641930778631373,1.4678522571819428,832,610,1442
BDX,"Becton, Dickinson and Company",Healthcare,2022-12-31,2023-03-18,0.24493183165382335,0.025415623356886102,0.3808387808812293,606,837,1443
NATI,National Instruments Corporation,Technology,2022-12-31,2023-03-18,0.23867609718414204,0.02670781933210342,0.17451057939489814,621,825,1446
VRT,Vertiv Holdings Co,Industrials,2022-12-31,2023-03-18,0.1824143934997098,0.03843982723617745,0.291234756097561,727,719,1446
ENSG,"The Ensign Group, Inc.",Healthcare,2022-12-31,2023-03-18,0.11860623938386204,0.04701898244010357,0.25040983606557377,845,604,1449
CZR,"Caesars Entertainment, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.11120493666774926,0.0482338504877828,0.4004630701551285,858,591,1449
VFC,V.F. Corporation,Consumer Cyclical,2022-12-31,2023-03-18,0.14011467228445756,0.04341500016901948,0.3987394957983193,798,652,1450
AROC,"Archrock, Inc.",Energy,2022-12-31,2023-03-18,0.07043662105456479,0.05302240873341317,0.5814931650893796,912,545,1457
TXRH,"Texas Roadhouse, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.16688463768958678,0.039022007099924025,0.14356247626281807,755,713,1468
PLYA,Playa Hotels & Resorts N.V.,Consumer Cyclical,2022-12-31,2023-03-18,0.07490378588339985,0.05133816341798105,0.48578034682080923,906,562,1468
MCW,"Mister Car Wash, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.13616659823966087,0.042383192689502795,0.2962585034013605,808,666,1474
PWR,"Quanta Services, Inc.",Industrials,2022-12-31,2023-03-18,0.20334744798337767,0.03174682519022521,0.2428433268858801,692,785,1477
NAPA,"The Duckhorn Portfolio, Inc.",Consumer Defensive,2023-01-31,2023-03-18,0.1377443521484555,0.0421758764388146,0.508749189889825,806,672,1478
AMRC,"Ameresco, Inc.",Industrials,2022-12-31,2023-03-18,0.08281319370086966,0.04831781460932386,0.3676013904982619,894,590,1484
APG,APi Group Corporation,Industrials,2022-12-31,2023-03-18,0.21083172147001933,0.02826093736441232,0.44781326781326775,674,813,1487
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,2022-12-31,2023-03-18,0.21522508027163845,0.02478052690366518,0.05327689515427265,662,843,1505
PFGC,Performance Food Group Company,Consumer Defensive,2022-12-31,2023-03-18,0.10626406463275169,0.043696533070798356,0.4156272927366104,862,646,1508
MASI,Masimo Corporation,Healthcare,2022-12-31,2023-03-18,0.22320700896495518,0.022299290887516483,0.14850637628835964,649,860,1509
ZWS,Zurn Elkay Water Solutions Corporation,Industrials,2022-12-31,2023-03-18,0.20413055504333394,0.027304227808536453,0.44476376035070625,689,821,1510
