ticker,sector,country,longName,currency,marketCap,regularMarketPrice,regularMarketTime,bookValue,asOfDate,EBIT,TotalAssets,TotalDebt,LongTermDebtAndCapitalLeaseObligation,CurrentAssets,CurrentLiabilities,NetPPE,CashCashEquivalentsAndShortTermInvestments,MinorityInterest,PreferredStock
1474.TW,Consumer Cyclical,Taiwan,弘裕,TWD,1558764032,12.0,2023-12-15 13:30:15,15.348,2023-09-30,-62150000.0,3744801000.0,1133822000.0,516008000.0,2079697000.0,1090945000.0,1505785000.0,413628000.0,22315000.0,
1475.TW,Consumer Cyclical,Taiwan,業旺,TWD,1918908928,41.7,2023-12-15 13:17:09,22.061,2023-09-30,268086000.0,1521419000.0,0.0,0.0,1520612000.0,304147000.0,37000.0,1013553000.0,,200000000.0
1476.TW,Consumer Cyclical,Taiwan,儒鴻,TWD,155840462848,568.0,2023-12-15 13:30:04,89.43,2023-09-30,6085357000.0,30765012000.0,1536775000.0,62463000.0,15924202000.0,6148711000.0,12770684000.0,3926319000.0,,
1477.TW,Consumer Cyclical,Taiwan,聚陽,TWD,85012733952,351.5,2023-12-15 13:30:32,62.627,2023-09-30,5170336000.0,24221548000.0,2012253000.0,87298000.0,17633159000.0,8589618000.0,5644441000.0,9281190000.0,98748000.0,
1503.TW,Industrials,Taiwan,士電,TWD,64079556608,123.0,2023-12-15 13:30:13,61.777,2023-09-30,3193477000.0,53180961000.0,2155716000.0,5003000.0,23364821000.0,17809761000.0,7514432000.0,3613994000.0,724502000.0,
1504.TW,Industrials,Taiwan,東元,TWD,98292441088,46.6,2023-12-15 13:30:14,37.82,2023-09-30,8343518000.0,126703507000.0,17863216000.0,15018635000.0,53561855000.0,21846874000.0,26532743000.0,23118292000.0,6269779000.0,
1506.TW,Consumer Cyclical,Taiwan,正道,TWD,5195380224,17.3,2023-12-15 13:30:16,8.994,2023-09-30,120890000.0,3146491000.0,41653000.0,1569000.0,1211969000.0,295115000.0,1132428000.0,546365000.0,69338000.0,
1512.TW,Consumer Cyclical,Taiwan,瑞利,TWD,1197832576,12.2,2023-12-15 13:07:56,3.874,2023-09-30,-9492000.0,2292242000.0,1452676000.0,1257843000.0,826719000.0,456895000.0,551872000.0,243326000.0,,
1513.TW,Industrials,Taiwan,中興電,TWD,60276903936,122.0,2023-12-15 13:30:11,29.874,2023-09-30,2622812000.0,44642775000.0,16808070000.0,13098371000.0,20525317000.0,15707591000.0,18461414000.0,4089689000.0,201912000.0,
1514.TW,Industrials,Taiwan,亞力,TWD,21279676416,87.2,2023-12-15 13:30:05,16.967,2023-09-30,750552000.0,11065863000.0,3378453000.0,1098146000.0,8256030000.0,5547734000.0,1680897000.0,816271000.0,93791000.0,
1515.TW,Industrials,Taiwan,力山,TWD,9854038016,54.3,2023-12-15 13:30:33,20.077,2023-09-30,58762000.0,8898558000.0,2167991000.0,309873000.0,4744292000.0,4916599000.0,3678888000.0,2671855000.0,28670000.0,
1516.TW,Energy,Taiwan,川飛,TWD,733697984,18.9,2023-12-15 13:30:11,11.495,2023-09-30,37325000.0,458769000.0,,,414253000.0,3214000.0,44508000.0,177637000.0,,
1517.TW,Industrials,Taiwan,利奇,TWD,3505809920,15.7,2023-12-15 13:30:17,17.011,2023-09-30,-8684000.0,4875600000.0,15434000.0,5514000.0,3377724000.0,694944000.0,1158604000.0,1830172000.0,126596000.0,
1519.TW,Industrials,Taiwan,華城,TWD,90718003200,347.5,2023-12-15 13:30:07,18.896,2023-09-30,2360961000.0,13897539000.0,1999423000.0,1120386000.0,11279736000.0,7623111000.0,2198101000.0,1350758000.0,111290000.0,
1521.TW,Consumer Cyclical,Taiwan,大億,TWD,3559941120,46.7,2023-12-15 13:30:37,24.083,2023-09-30,83125000.0,3415814000.0,437653000.0,29022000.0,2346309000.0,1419811000.0,949713000.0,415914000.0,,
1522.TW,Consumer Cyclical,Taiwan,堤維西,TWD,13554576384,43.45,2023-12-15 13:30:17,26.543,2023-09-30,1742985000.0,25548997000.0,11244529000.0,7457562000.0,11197663000.0,8465806000.0,11498005000.0,1664366000.0,339200000.0,300000000.0
1524.TW,Consumer Cyclical,Taiwan,耿鼎,TWD,5802380800,35.1,2023-12-15 13:30:07,16.057,2023-09-30,413750000.0,5102235000.0,1768633000.0,1510283000.0,1684551000.0,839679000.0,3257239000.0,450643000.0,0.0,
1525.TW,Consumer Cyclical,Taiwan,江申,TWD,5967428096,81.3,2023-12-15 13:30:05,65.49,2023-09-30,485364000.0,5734764000.0,303911000.0,0.0,1933680000.0,629430000.0,544102000.0,1335234000.0,,
1526.TW,Consumer Cyclical,Taiwan,日馳,TWD,2012999936,33.55,2023-12-15 13:30:32,23.439,2023-09-30,197573000.0,2735379000.0,1005365000.0,849972000.0,1829026000.0,406313000.0,838627000.0,382546000.0,,
1527.TW,Industrials,Taiwan,鑽全,TWD,5736840192,41.4,2023-12-15 13:30:09,33.839,2023-09-30,398273000.0,5319558000.0,7702000.0,,4303931000.0,594551000.0,847797000.0,3211873000.0,,
1528.TW,Industrials,Taiwan,恩德,TWD,2238572800,11.7,2023-12-15 13:30:38,12.763,2023-09-30,145281000.0,5724599000.0,2235839000.0,361641000.0,4102332000.0,2778249000.0,1090033000.0,1138596000.0,106583000.0,
1529.TW,Industrials,Taiwan,樂事綠能,TWD,4931429376,32.75,2023-12-15 13:30:32,11.351,2023-09-30,139132000.0,3136058000.0,1201574000.0,860716000.0,1002659000.0,496997000.0,1708563000.0,554337000.0,58624000.0,
1530.TW,Industrials,Taiwan,亞崴,TWD,3177949440,32.9,2023-12-15 13:30:24,34.149,2023-09-30,287302000.0,5858368000.0,1802231000.0,315000.0,3687307000.0,2323623000.0,1885485000.0,1082077000.0,102383000.0,
1531.TW,Industrials,Taiwan,高林股,TWD,2531301120,13.9,2023-12-15 13:30:28,19.353,2023-09-30,-15945000.0,4290378000.0,101079000.0,185000.0,3042579000.0,393177000.0,931705000.0,1056212000.0,,
1532.TW,Industrials,Taiwan,勤美,TWD,14837636096,39.3,2023-12-15 13:30:17,34.756,2023-09-30,1731763000.0,52887102000.0,24969801000.0,9389805000.0,34688785000.0,25534042000.0,12234239000.0,7464062000.0,4028135000.0,
1533.TW,Consumer Cyclical,Taiwan,車王電,TWD,5528486400,56.1,2023-12-15 13:30:10,25.949,2023-09-30,-155602000.0,8706295000.0,4481937000.0,3023318000.0,4503177000.0,2513174000.0,2742117000.0,974837000.0,270785000.0,
1535.TW,Industrials,Taiwan,中宇,TWD,7016228352,56.7,2023-12-15 13:30:03,28.526,2023-09-30,567076000.0,6634390000.0,91380000.0,56197000.0,4142284000.0,2800210000.0,652349000.0,1396820000.0,0.0,
1536.TW,Consumer Cyclical,Taiwan,和大,TWD,16994695168,60.8,2023-12-15 13:30:07,31.541,2023-09-30,756911000.0,22675508000.0,12210360000.0,7450597000.0,7642271000.0,6104512000.0,14211985000.0,1201569000.0,120100000.0,
1537.TW,Industrials,Taiwan,廣隆,TWD,10750384128,131.0,2023-12-15 13:30:10,50.381,2023-09-30,824875000.0,5669002000.0,62200000.0,,4626648000.0,1106655000.0,778162000.0,1692130000.0,,
1538.TW,Industrials,Taiwan,正峰,TWD,737663360,19.3,2023-12-15 13:30:31,4.261,2023-09-30,-23706000.0,381989000.0,45122000.0,15481000.0,340744000.0,119368000.0,35289000.0,240835000.0,,
1539.TW,Industrials,Taiwan,巨庭,TWD,1608102016,24.6,2023-12-15 13:30:23,23.584,2023-09-30,69561000.0,2416965000.0,457701000.0,271557000.0,1210757000.0,539105000.0,1183489000.0,448396000.0,0.0,
1540.TW,Industrials,Taiwan,喬福,TWD,1517163520,17.75,2023-12-15 13:30:06,16.022,2023-09-30,116802000.0,1726925000.0,5608000.0,,1381782000.0,295948000.0,300679000.0,1008407000.0,,
1541.TW,Industrials,Taiwan,錩泰,TWD,2576760064,32.7,2023-12-15 13:30:27,24.143,2023-09-30,13447000.0,3678959000.0,1057839000.0,266783000.0,2598298000.0,1343407000.0,941048000.0,182275000.0,,
1558.TW,Consumer Cyclical,Taiwan,伸興,TWD,7219112448,108.5,2023-12-15 13:30:10,81.273,2023-09-30,680721000.0,12018916000.0,1314799000.0,579853000.0,6054652000.0,2273893000.0,3555150000.0,2689652000.0,3218997000.0,
1560.TW,Industrials,Taiwan,中砂,TWD,25248753664,174.5,2023-12-15 13:30:01,38.964,2023-09-30,1142873000.0,9907885000.0,2361072000.0,1039910000.0,4344000000.0,2541396000.0,4473595000.0,1272505000.0,296687000.0,
1565.TWO,Healthcare,Taiwan,精華,TWD,9705176064,192.5,2023-12-15 13:30:22,119.544,2023-09-30,781324000.0,7585814000.0,705870000.0,346762000.0,3715841000.0,1174339000.0,3643194000.0,1794297000.0,,
1568.TW,Consumer Cyclical,Taiwan,倉佑,TWD,3505384704,34.25,2023-12-15 13:30:00,17.75,2023-09-30,218411000.0,2740552000.0,530119000.0,343339000.0,1566980000.0,532315000.0,1128927000.0,886891000.0,,
1569.TWO,Industrials,Taiwan,濱川,TWD,2756847104,22.7,2023-12-15 13:30:22,27.355,2023-09-30,27007000.0,6665919000.0,2021044000.0,320682000.0,3628757000.0,2872924000.0,2643184000.0,928654000.0,112474000.0,
1570.TWO,Industrials,Taiwan,力肯,TWD,1071220736,20.8,2023-12-15 13:30:22,17.366,2023-09-30,50104000.0,983283000.0,13180000.0,7516000.0,700159000.0,66173000.0,192149000.0,395346000.0,0.0,
1580.TWO,Industrials,Taiwan,Sinmag Equipment Corporation,TWD,6303864832,125.5,2023-09-08 13:30:21,55.229,2023-09-30,865719000.0,3831768000.0,52324000.0,41266000.0,2243310000.0,816197000.0,1301825000.0,876179000.0,123466000.0,
1582.TW,Technology,Taiwan,信錦,TWD,10516710400,85.0,2023-12-15 13:30:37,46.698,2023-09-30,786557000.0,12374056000.0,3338391000.0,317307000.0,8942554000.0,5706683000.0,2656181000.0,4893330000.0,326644000.0,
1583.TW,Industrials,Taiwan,程泰,TWD,7352640000,66.6,2023-12-15 13:30:00,48.574,2023-09-30,992267000.0,13280899000.0,4671376000.0,869632000.0,9170759000.0,5051015000.0,3423605000.0,3719381000.0,1636931000.0,
1584.TWO,Industrials,Taiwan,精剛,TWD,7285027328,37.85,2023-12-15 13:30:21,17.644,2023-09-30,280118000.0,5325602000.0,1299201000.0,986045000.0,3490420000.0,838641000.0,1600646000.0,657620000.0,77864000.0,
1586.TWO,Industrials,Taiwan,"China Fineblanking Technology Co.,Ltd.",TWD,2655751680,32.85,2023-09-08 13:30:21,18.06,2023-09-30,-76050000.0,4116292000.0,1964419000.0,1188856000.0,2038890000.0,1380200000.0,1909936000.0,512124000.0,,
1587.TW,Consumer Cyclical,Taiwan,吉茂,TWD,1571489536,22.9,2023-12-15 13:30:26,20.448,2023-09-30,109919000.0,3434013000.0,1491520000.0,325876000.0,1961358000.0,1621125000.0,1397526000.0,708325000.0,,
1589.TW,Industrials,China,永冠-KY,TWD,6107631104,51.7,2023-12-15 13:30:00,77.096,2023-09-30,255140000.0,24784053000.0,14017504000.0,8582741000.0,10600801000.0,6904960000.0,13670023000.0,3467398000.0,166784000.0,
1590.TW,Industrials,Taiwan,亞德客-KY,TWD,199999995904,1000.0,2023-12-15 13:30:11,207.922,2023-09-30,8657906000.0,58623615000.0,10536468000.0,110294000.0,27271912000.0,16317850000.0,29937958000.0,8227903000.0,6963000.0,
1591.TWO,Industrials,Cayman Islands,駿吉-KY,TWD,1778177792,51.1,2023-12-15 13:30:20,13.082,2023-09-30,-22605000.0,516072000.0,30634000.0,0.0,233429000.0,40857000.0,258474000.0,90991000.0,0.0,
1593.TWO,Consumer Cyclical,Taiwan,祺驊,TWD,2096553600,52.7,2023-12-15 13:30:20,32.736,2023-09-30,146763000.0,2045500000.0,447859000.0,254435000.0,801298000.0,385109000.0,930717000.0,452947000.0,54487000.0,
1595.TWO,Industrials,Taiwan,川寶,TWD,1799702912,37.95,2023-12-15 13:16:28,55.509,2023-09-30,139201000.0,4515386000.0,798156000.0,315024000.0,3220030000.0,1532210000.0,859989000.0,1137242000.0,2755000.0,
1597.TW,Industrials,Taiwan,直得,TWD,5645851136,64.7,2023-12-15 13:30:16,27.156,2023-09-30,259182000.0,3992645000.0,1391928000.0,832717000.0,1885615000.0,758470000.0,1992111000.0,925058000.0,,
1598.TW,Consumer Cyclical,Taiwan,岱宇,TWD,5460954112,36.25,2023-12-15 13:30:29,29.622,2023-09-30,-137258000.0,11514202000.0,4282624000.0,2005097000.0,5136731000.0,4099628000.0,4102226000.0,958013000.0,379998000.0,
1599.TWO,Consumer Cyclical,Taiwan,宏佳騰,TWD,2545060608,34.85,2023-12-15 13:30:19,27.11,2023-09-30,125084000.0,3241976000.0,287763000.0,286546000.0,1804413000.0,930941000.0,1299496000.0,929133000.0,,
1603.TW,Technology,Taiwan,華電,TWD,6059975168,38.15,2023-12-15 13:30:08,38.14,2023-09-30,522842000.0,10471607000.0,2462251000.0,20869000.0,5848137000.0,3452607000.0,3300393000.0,2047094000.0,48650000.0,
1604.TW,Consumer Cyclical,Taiwan,聲寶,TWD,10476518400,28.8,2023-12-15 13:30:05,22.334,2023-09-30,877725000.0,14248694000.0,3062487000.0,821600000.0,3604320000.0,3723800000.0,6433014000.0,1157072000.0,399772000.0,
1605.TW,Industrials,Taiwan,華新,TWD,154803077120,38.4,2023-12-15 13:30:17,35.648,2023-09-30,9247241000.0,273592357000.0,67599022000.0,52200349000.0,88924991000.0,53178726000.0,80393319000.0,15041314000.0,14082902000.0,
1608.TW,Industrials,Taiwan,華榮,TWD,9565934592,22.55,2023-12-15 13:30:03,17.422,2023-09-30,1011596000.0,13509504000.0,3540690000.0,192609000.0,7076292000.0,4094291000.0,3465249000.0,996890000.0,1036480000.0,
1609.TW,Industrials,Taiwan,大亞,TWD,24497135616,34.4,2023-12-15 13:30:18,19.622,2023-09-30,4244033000.0,44733458000.0,24807645000.0,15229613000.0,18881973000.0,12732051000.0,15969293000.0,6684952000.0,2132692000.0,
1611.TW,Consumer Cyclical,Taiwan,中電,TWD,5518785536,17.1,2023-12-15 13:30:25,13.282,2023-09-30,153109000.0,5445460000.0,652153000.0,25523000.0,2400725000.0,966377000.0,591866000.0,1705074000.0,0.0,
1612.TW,Industrials,Taiwan,宏泰,TWD,9024083968,28.55,2023-12-15 13:30:28,22.949,2023-09-30,703708000.0,8038143000.0,56117000.0,146000.0,4913419000.0,606803000.0,1362677000.0,1991143000.0,2641000.0,
1614.TW,Consumer Cyclical,Taiwan,三洋電,TWD,9942950912,38.4,2023-12-15 13:30:18,21.195,2023-09-30,387873000.0,7073946000.0,35500000.0,,2674561000.0,1070353000.0,1852393000.0,995579000.0,46580000.0,
1615.TW,Industrials,Taiwan,大山,TWD,6999158784,42.75,2023-12-15 13:30:21,15.863,2023-09-30,662608000.0,4768020000.0,1357542000.0,182781000.0,2759344000.0,1767602000.0,1245229000.0,517752000.0,,
1616.TW,Industrials,Taiwan,億泰,TWD,2776087040,14.65,2023-12-15 13:30:02,9.166,2023-09-30,296481000.0,3278498000.0,858083000.0,134544000.0,2358767000.0,1349227000.0,803933000.0,307856000.0,,
1617.TW,Technology,Taiwan,榮星,TWD,2698345984,17.1,2023-12-15 13:30:20,13.517,2023-09-30,64774000.0,3337271000.0,904608000.0,219831000.0,2119354000.0,893527000.0,1170057000.0,1003963000.0,15002000.0,
1618.TW,Technology,Taiwan,合機,TWD,6551527936,34.0,2023-12-15 13:30:14,24.691,2023-09-30,390584000.0,5810475000.0,405222000.0,4089000.0,2673181000.0,1011910000.0,1263828000.0,719961000.0,,
1626.TW,Consumer Cyclical,Cayman Islands,艾美特-KY,TWD,2559768576,16.75,2023-12-15 13:30:10,21.097,2023-09-30,-106027000.0,8846292000.0,2374061000.0,0.0,5657723000.0,5354415000.0,2878151000.0,1504057000.0,,
1701.TW,Healthcare,Taiwan,中化,TWD,7362600960,24.7,2023-12-15 13:30:27,24.688,2023-09-30,434652000.0,12623594000.0,3460520000.0,1407120000.0,5643310000.0,3594899000.0,4263519000.0,523099000.0,38083000.0,
1702.TW,Consumer Defensive,Taiwan,南僑,TWD,12404599808,50.0,2023-12-15 13:30:02,38.91,2023-09-30,1586371000.0,30643500000.0,12602837000.0,7962247000.0,16131904000.0,8491598000.0,12626339000.0,9454001000.0,2753898000.0,
1707.TW,Healthcare,Taiwan,Grape King Bio Ltd,TWD,23109369856,156.0,2023-09-08 13:30:39,61.644,2023-09-30,2667158000.0,14080898000.0,205110000.0,147799000.0,4769800000.0,2883025000.0,7549558000.0,3592931000.0,1421224000.0,
1708.TW,Basic Materials,Taiwan,東鹼,TWD,8304216576,33.35,2023-12-15 13:30:24,26.054,2023-09-30,221722000.0,13649983000.0,5310165000.0,2167736000.0,3456308000.0,4250366000.0,9718688000.0,1798724000.0,,
1709.TW,Basic Materials,Taiwan,和益,TWD,10041186304,21.05,2023-12-15 13:30:01,16.546,2023-09-30,656240000.0,12519692000.0,2925635000.0,733770000.0,5575359000.0,3107182000.0,4512741000.0,1126952000.0,270559000.0,
1710.TW,Basic Materials,Taiwan,東聯,TWD,17794856960,20.3,2023-12-15 13:30:20,14.212,2023-09-30,976517000.0,33614108000.0,15187320000.0,8665901000.0,5492246000.0,8776390000.0,15108525000.0,1977977000.0,2806642000.0,
1711.TW,Basic Materials,Taiwan,永光,TWD,11009815552,20.1,2023-12-15 13:30:25,15.25,2023-09-30,279823000.0,12907559000.0,3115407000.0,1258997000.0,6673414000.0,2759857000.0,4942549000.0,1273833000.0,315583000.0,
1712.TW,Basic Materials,Taiwan,興農,TWD,16336113664,38.85,2023-12-15 13:30:22,19.707,2023-09-30,1548244000.0,15390723000.0,2621387000.0,795836000.0,8513371000.0,5388680000.0,6564292000.0,2263943000.0,55970000.0,
1713.TW,Basic Materials,Taiwan,國化,TWD,6460745728,42.8,2023-12-15 13:30:14,17.624,2023-09-30,369378000.0,2954378000.0,2751000.0,197000.0,509999000.0,58968000.0,321455000.0,174538000.0,,
1714.TW,Basic Materials,Taiwan,和桐,TWD,9301723136,9.24,2023-12-15 13:30:30,12.451,2023-09-30,1075779000.0,23563767000.0,3049816000.0,2477997000.0,13897592000.0,3563302000.0,6663284000.0,7369960000.0,4186518000.0,
1717.TW,Basic Materials,Taiwan,長興,TWD,34169829376,29.0,2023-12-15 13:30:13,21.265,2023-09-30,2628968000.0,60093344000.0,23475302000.0,15738912000.0,34577309000.0,15819144000.0,19554405000.0,7703219000.0,287052000.0,
1718.TW,Basic Materials,Taiwan,中纖,TWD,11189611520,8.34,2023-12-15 13:30:40,15.918,2023-09-30,14112478000.0,868903457000.0,56047495000.0,22130896000.0,655133261000.0,762041927000.0,29268923000.0,60206816000.0,56129746000.0,
1720.TW,Healthcare,Taiwan,生達,TWD,11901153280,66.6,2023-12-15 13:30:32,28.193,2023-09-30,1470343000.0,10953524000.0,1942361000.0,342955000.0,5300676000.0,2535532000.0,4359468000.0,2208431000.0,2788703000.0,
1721.TW,Basic Materials,Taiwan,三晃,TWD,2893434624,15.65,2023-12-15 13:30:20,11.722,2023-09-30,-251896000.0,3710367000.0,980309000.0,614205000.0,1794716000.0,851292000.0,1665270000.0,385765000.0,0.0,
1722.TW,Basic Materials,Taiwan,台肥,TWD,66835996672,68.2,2023-12-15 13:30:23,55.82,2023-09-30,4717166000.0,81726948000.0,124709000.0,84751000.0,10466587000.0,2839044000.0,13966487000.0,5517181000.0,0.0,
1723.TW,Basic Materials,Taiwan,中碳,TWD,27277625344,117.5,2023-12-15 13:30:37,33.885,2023-09-30,1857820000.0,10480146000.0,1354056000.0,840445000.0,3220431000.0,1671204000.0,4490440000.0,1177811000.0,0.0,
1725.TW,Basic Materials,Taiwan,元禎,TWD,4091174912,22.5,2023-12-15 13:30:29,23.613,2023-09-30,261443000.0,7333893000.0,2191776000.0,2188000.0,6286760000.0,2921197000.0,864807000.0,4961758000.0,0.0,
1726.TW,Basic Materials,Taiwan,永記,TWD,12182400000,75.2,2023-12-15 13:30:32,59.975,2023-09-30,1061567000.0,11364306000.0,61286000.0,24753000.0,7334923000.0,1516722000.0,3691343000.0,2251524000.0,,
1727.TW,Basic Materials,Taiwan,中華化,TWD,3500611072,29.55,2023-12-15 13:30:28,15.616,2023-09-30,58157000.0,2747354000.0,552234000.0,305877000.0,996023000.0,582536000.0,1527582000.0,205003000.0,0.0,
1730.TW,Consumer Defensive,Taiwan,花仙子,TWD,3635954944,57.5,2023-12-15 13:30:29,28.381,2023-09-30,321565000.0,2484263000.0,32286000.0,27231000.0,1781718000.0,525717000.0,519935000.0,838369000.0,117929000.0,
1731.TW,Healthcare,Taiwan,美吾華,TWD,2950713088,22.2,2023-12-15 13:30:13,15.15,2023-09-30,202128000.0,2771641000.0,409506000.0,404327000.0,1055398000.0,351749000.0,920919000.0,523879000.0,,
1732.TW,Consumer Defensive,Taiwan,毛寶,TWD,1211773312,28.55,2023-12-15 13:30:05,11.326,2023-09-30,-5835000.0,640149000.0,13570000.0,12143000.0,404759000.0,126733000.0,215227000.0,215557000.0,,
1733.TW,Healthcare,Taiwan,五鼎,TWD,3258369792,32.6,2023-12-15 13:30:31,17.811,2023-09-30,176347000.0,2258003000.0,155502000.0,118028000.0,1437311000.0,357507000.0,735576000.0,312393000.0,642000.0,
1734.TW,Healthcare,Taiwan,杏輝,TWD,5685775872,33.9,2023-12-15 13:30:27,18.048,2023-09-30,218536000.0,6162103000.0,1946326000.0,1498617000.0,2579601000.0,1242054000.0,3266672000.0,1001794000.0,240942000.0,
1735.TW,Basic Materials,Taiwan,日勝化,TWD,1724381824,17.35,2023-12-15 13:30:40,15.043,2023-09-30,120191000.0,3344548000.0,1372009000.0,341823000.0,1652458000.0,1450819000.0,1605876000.0,377066000.0,,
1736.TW,Consumer Cyclical,Taiwan,喬山,TWD,21174247424,69.9,2023-12-15 13:30:22,31.28,2023-09-30,1446759000.0,36326799000.0,17193410000.0,6923797000.0,23594299000.0,18923195000.0,6811187000.0,2227894000.0,6641000.0,
1737.TW,Consumer Defensive,Taiwan,臺鹽,TWD,6840000000,34.2,2023-12-15 13:30:07,32.595,2023-09-30,464025000.0,8265176000.0,345068000.0,88569000.0,3003792000.0,1040571000.0,3880726000.0,1726527000.0,81968000.0,
1742.TWO,Basic Materials,Taiwan,台蠟,TWD,1631014784,17.6,2023-12-15 13:30:18,15.023,2023-09-30,-333000.0,3849343000.0,2357887000.0,97037000.0,2944679000.0,2331084000.0,667484000.0,150371000.0,,
1752.TW,Healthcare,Taiwan,南光,TWD,5665482752,56.1,2023-12-15 13:30:39,23.883,2023-09-30,474919000.0,3842883000.0,603214000.0,18828000.0,1594833000.0,1304183000.0,1898268000.0,303462000.0,,
1760.TW,Healthcare,Taiwan,寶齡富錦,TWD,9645637632,112.5,2023-12-15 13:30:25,22.026,2023-09-30,41526000.0,3078881000.0,652927000.0,96403000.0,1330438000.0,978804000.0,1599175000.0,319135000.0,,
1762.TW,Healthcare,Taiwan,中化生,TWD,4397651968,56.7,2023-12-15 13:30:02,42.676,2023-09-30,378002000.0,5036152000.0,1106195000.0,701905000.0,1658764000.0,740648000.0,2273874000.0,185837000.0,0.0,
1773.TW,Basic Materials,Taiwan,勝一,TWD,33999998976,136.0,2023-12-15 13:30:08,33.242,2023-09-30,1893932000.0,14533639000.0,4205861000.0,3167997000.0,3572848000.0,2966838000.0,9423003000.0,255838000.0,0.0,
1776.TW,Basic Materials,Taiwan,展宇,TWD,1015847168,16.9,2023-12-15 13:30:32,13.774,2023-09-30,28278000.0,1733333000.0,440665000.0,227107000.0,1266925000.0,491761000.0,381883000.0,640246000.0,106101000.0,
1777.TWO,Healthcare,Taiwan,生泰,TWD,3852748800,86.4,2023-12-15 13:30:18,49.305,2023-09-30,317044000.0,2967438000.0,516669000.0,61423000.0,1503858000.0,598553000.0,1437680000.0,756155000.0,,
1781.TWO,Healthcare,Taiwan,合世,TWD,784595712,16.55,2023-12-15 13:30:18,7.242,2023-09-30,-9271000.0,724345000.0,152016000.0,30277000.0,508487000.0,325491000.0,162379000.0,190774000.0,,
1783.TW,Healthcare,Taiwan,和康生,TWD,4322192384,48.6,2023-12-15 13:30:12,15.395,2023-09-30,222139000.0,1542851000.0,50000.0,,644357000.0,173194000.0,425732000.0,421425000.0,,
1784.TWO,Healthcare,Taiwan,訊聯,TWD,2643258112,56.1,2023-12-15 13:30:18,23.983,2023-09-30,118096000.0,2035160000.0,12205000.0,5152000.0,968257000.0,312762000.0,502568000.0,595441000.0,339792000.0,
1785.TWO,Industrials,Taiwan,光洋科,TWD,23917363200,40.1,2023-12-15 13:30:17,21.676,2023-09-30,1716431000.0,25824954000.0,10692049000.0,7019122000.0,16855499000.0,5479794000.0,7896701000.0,4090729000.0,11993000.0,
1786.TW,Healthcare,Taiwan,科妍,TWD,5254288384,77.6,2023-12-15 13:30:06,23.572,2023-09-30,205898000.0,2147345000.0,351487000.0,346288000.0,971716000.0,168498000.0,1149091000.0,725755000.0,,
1788.TWO,Healthcare,Taiwan,杏昌,TWD,6054856192,136.0,2023-12-15 13:30:17,63.26,2023-09-30,434177000.0,4557710000.0,744172000.0,484609000.0,2446231000.0,1139709000.0,1575288000.0,470786000.0,,
1789.TW,Healthcare,Taiwan,神隆,TWD,20796434432,26.3,2023-12-15 13:30:36,12.953,2023-09-30,290780000.0,11567094000.0,650466000.0,572728000.0,6161527000.0,695813000.0,4658060000.0,3994616000.0,,
1795.TW,Healthcare,Taiwan,美時,TWD,71782793216,274.0,2023-12-15 13:30:24,63.471,2023-09-30,5402578000.0,32949572000.0,11783091000.0,8562996000.0,13153261000.0,6435356000.0,3544531000.0,2052418000.0,,
1796.TWO,Healthcare,Taiwan,金穎生技,TWD,3188274176,76.9,2023-12-15 13:30:17,20.388,2023-09-30,160305000.0,1229916000.0,226804000.0,110635000.0,405061000.0,223085000.0,811550000.0,114878000.0,,
1799.TWO,Healthcare,Taiwan,易威,TWD,4465992192,39.05,2023-12-15 13:24:40,5.607,2023-09-30,-144265000.0,1172071000.0,408184000.0,351999000.0,423377000.0,113553000.0,585943000.0,322389000.0,21102000.0,
1802.TW,Basic Materials,Taiwan,台玻,TWD,55398539264,19.05,2023-12-15 13:30:40,16.736,2023-09-30,-674776000.0,93097916000.0,25394095000.0,5589612000.0,38739486000.0,33604077000.0,45518051000.0,11374576000.0,3239174000.0,
1805.TW,Industrials,Taiwan,寶徠,TWD,1189738496,16.1,2023-12-15 13:30:07,7.237,2023-09-30,-68196000.0,1423884000.0,693827000.0,62308000.0,1130571000.0,828084000.0,34798000.0,232950000.0,0.0,
1806.TW,Industrials,Taiwan,冠軍,TWD,4138282496,10.6,2023-12-15 13:30:34,14.001,2023-09-30,-88178000.0,8125848000.0,1579765000.0,65725000.0,4098464000.0,2331897000.0,3170971000.0,2007694000.0,0.0,
1808.TW,Real Estate,Taiwan,潤隆,TWD,42486644736,94.2,2023-12-15 13:30:22,26.952,2023-09-30,8256176000.0,46829622000.0,26103130000.0,6216415000.0,43728712000.0,28454336000.0,307877000.0,10664067000.0,,
1809.TW,Industrials,Taiwan,中釉,TWD,2747841024,16.45,2023-12-15 13:30:08,17.479,2023-09-30,-66024000.0,4789014000.0,1030737000.0,320836000.0,2310341000.0,1057331000.0,2025800000.0,825138000.0,468321000.0,
1810.TW,Consumer Cyclical,Taiwan,和成,TWD,5524019712,18.3,2023-12-15 13:30:40,21.851,2023-09-30,78032000.0,10666215000.0,1381162000.0,552362000.0,4985368000.0,3132576000.0,3619271000.0,1732633000.0,56982000.0,
